202,24
45.703,45.7033,45.7992,45.8707,45.5657,45.7364,45.7241,45.5484,45.5285,45.7944,43.4465,43.8633,43.3548,43.6348,43.4966,43.6663,43.4151,43.5573,43.5129,43.5734,43.4363,43.4409,43.6404,43.743,44.1392
45.7111,45.6959,45.8792,45.6838,45.6008,45.3622,45.5463,45.526,45.6642,45.4939,43.6136,43.3228,43.5242,43.7187,43.4945,43.3929,43.6263,43.5182,43.5802,43.4377,43.4812,43.5299,43.7213,44.1302,44.0334
45.7051,45.776,45.6895,45.4652,45.4084,45.5436,45.5239,45.5035,45.1349,43.8957,43.6389,43.5328,43.6107,43.6878,43.644,43.6378,43.5421,43.5855,43.6475,43.477,43.6212,43.6699,44.121,44.0245,44.198
45.7851,45.8561,45.4604,45.7189,45.7053,45.5212,45.6488,45.6802,43.596,43.2763,43.5396,43.6194,43.5508,43.354,43.5201,43.5482,43.4986,43.6473,43.4313,43.617,43.7388,43.8042,44.0152,43.9188,43.9559
45.6495,45.674,45.7475,45.3907,45.5503,45.5012,45.0949,45.2335,43.5011,43.5488,43.6261,43.7059,43.6024,43.6579,43.5149,43.5044,43.5658,43.4314,43.5036,43.743,43.9854,44.1536,43.9105,44.08,44.045
45.5749,45.4733,45.344,45.5474,45.5279,45.7673,43.5665,43.8652,43.6653,43.6353,43.4758,43.6667,43.5294,43.5589,43.5103,43.5716,43.6331,43.5038,43.6436,44.0021,44.1463,44.0479,44.0989,44.2359,44.073
45.5878,45.6702,45.5451,45.525,45.6606,45.4318,43.5226,43.32,43.5237,43.7182,43.5101,43.5208,43.53,43.5166,43.5777,43.6389,43.4389,43.6439,43.7301,44.1359,44.0406,43.9421,44.2492,44.0167,43.959
45.4143,45.4704,45.5226,45.5026,45.1254,43.8884,43.6604,43.5336,43.6102,43.6871,43.6423,43.4857,43.548,43.5839,43.4379,43.4359,43.5245,43.7309,44.1253,44.0302,44.188,44.0268,44.0104,44.0033,43.8347
45.723,45.5515,45.5002,45.7142,43.5887,43.2867,43.5415,43.6201,43.5439,43.3554,43.5158,43.5358,43.4961,43.6488,43.4765,43.5161,43.6645,44.1169,44.0196,44.2076,43.9861,44.1985,44.0096,43.8431,43.934
45.549,45.5291,45.8028,45.3109,43.5066,43.552,43.6281,43.7066,43.4596,43.6572,43.5002,43.5029,43.5635,43.4306,43.6166,43.6561,43.789,44.0112,43.9138,43.9269,44.0414,44.0344,43.8519,43.9425,43.8
45.5266,45.5067,45.5137,43.8743,43.664,43.6385,43.5327,43.6679,43.6478,43.5585,43.5098,43.5701,43.436,43.5017,43.7434,43.7652,44.1478,43.9144,44.0914,44.0485,44.0666,43.9856,43.9512,44.0418,43.85
45.6478,45.5627,43.8981,43.3069,43.526,43.7152,43.4675,43.3899,43.5296,43.517,43.5771,43.4367,43.482,43.6417,44.0031,44.1387,44.042,44.0903,44.2439,44.0793,43.9683,43.8212,44.0495,43.9333,43.841
45.0907,44.9637,43.2727,43.5371,43.6125,43.6825,43.647,43.6394,43.5465,43.5842,43.4387,43.4798,43.622,43.7249,44.1293,44.033,43.9363,44.2431,44.0129,43.9498,43.8281,43.9205,43.9396,43.85,43.724
43.562,43.8335,43.5463,43.6236,43.5405,43.3637,43.5276,43.549,43.4975,43.6485,43.4739,43.6198,43.738,44.1195,44.0235,43.9272,44.0401,44.0133,44.0072,43.8378,43.9275,44.0199,43.85,43.8089,43.4401
43.5269,43.3657,43.6328,43.7101,43.4622,43.6529,43.5402,43.5051,43.5648,43.4308,43.614,43.7402,43.9821,44.0137,44.2075,44.0608,44.2079,44.0067,43.8479,43.9371,43.8142,43.9157,43.8193,43.8109,43.595
43.6592,43.5212,43.7193,43.6737,43.6475,43.5562,43.5113,43.5724,43.4361,43.5022,43.7459,43.9909,44.1516,43.912,43.9287,44.2225,44.0299,43.8558,43.9472,43.7856,43.85,43.85,43.8475,43.5999,43.6527
43.531,43.6078,43.6889,43.3796,43.5288,43.5194,43.5786,43.6397,43.4395,43.6422,44.0133,44.141,44.0458,44.0955,44.0481,44.023,43.9901,43.9551,44.0465,43.85,43.8389,43.7795,43.605,43.6576,43.48
43.6176,43.6942,43.352,43.6447,43.544,43.5867,43.4364,43.4355,43.5261,43.7264,44.1301,44.0353,44.1842,44.2468,44.0784,43.997,43.8268,44.0457,43.9372,43.8432,43.7368,43.7068,43.6626,43.7152,43.3061
43.5277,43.6475,43.659,43.5519,43.4992,43.6462,43.4809,43.515,43.6661,44.1189,44.0244,44.1945,43.9974,44.0115,43.9516,43.8354,43.9261,43.9367,43.85,43.7108,43.4683,43.5872,43.7197,43.3326,43.308
43.4717,43.427,43.5595,43.5078,43.5665,43.4319,43.621,43.655,43.7934,44.0131,44.2194,43.9663,44.0401,44.0084,43.8442,43.9347,44.0254,43.85,43.8154,43.4104,43.5912,43.6449,43.3395,43.4519,43.6179
43.6465,43.6202,43.515,43.5751,43.4362,43.5053,43.739,43.7621,44.1495,43.9126,43.893,44.0438,44.0641,43.8534,43.9435,44.034,43.9202,43.8144,43.8339,43.5969,43.6489,43.7025,43.4594,43.2432,43.7275
43.5262,43.5388,43.5822,43.6424,43.4813,43.6453,43.9856,44.1376,44.0438,44.0942,44.0524,44.0708,43.9718,43.9527,43.7902,43.9271,43.85,43.8301,43.6027,43.6545,43.4659,43.313,43.2123,43.722,43.662
43.535,43.4954,43.6495,43.434,43.6213,43.735,44.1278,44.0318,43.938,44.2459,44.086,43.9621,43.8233,44.0479,43.85,43.85,43.787,43.6073,43.6604,43.4951,43.3215,43.4303,43.7161,43.6564,43.5965
43.5031,43.5627,43.4303,43.5111,43.7387,44.1151,44.0221,43.926,44.0362,44.012,43.9406,43.8331,43.9226,43.9384,43.8423,43.7985,43.5492,43.665,43.7181,43.2893,43.2982,43.3314,43.6506,43.5909,43.775
43.5704,43.63,43.5007,43.6511,43.9849,44.0093,44.1872,44.0635,44.2052,44.008,43.8434,43.9325,43.8196,43.85,43.7166,43.7743,43.5901,43.7174,43.337,43.3187,43.6082,43.7363,43.5851,43.5254,43.664
43.4368,43.4406,43.6407,44.2356,44.1469,43.9162,43.9893,44.2244,44.0312,43.854,43.9427,43.8045,43.85,43.8172,43.4246,43.5954,43.6473,43.3362,43.4567,43.6288,43.7317,43.6708,43.5204,43.7326,43.642
43.4797,43.5291,43.7219,44.1342,44.0411,44.0868,44.0409,44.0221,43.9888,43.9533,43.7733,43.85,43.8381,43.8399,43.6006,43.6531,43.4615,43.4558,43.2232,43.7253,43.6662,43.6053,43.7395,43.7134,42.6187
43.6197,43.6691,44.1221,44.0293,44.1874,44.2407,44.0655,43.9979,43.8252,44.0474,43.85,43.8403,43.7415,43.606,43.6583,43.7108,43.3263,43.2273,43.7187,43.6598,43.6007,43.5398,43.7195,43.567,43.2633
43.7403,43.8021,44.0164,43.8396,43.9876,44.0144,43.9702,43.8365,43.9245,43.9379,43.8448,43.7279,43.479,43.6636,43.4861,43.3258,43.2951,43.7135,43.6531,43.5943,43.7715,43.7131,43.6623,43.2699,43.3402
43.9912,44.1528,43.9107,44.0667,44.0412,44.0055,43.8456,43.9358,44.0238,43.85,43.7015,43.4484,43.5885,43.7187,43.2998,43.4444,43.6051,43.6479,43.5876,43.779,43.6696,43.6958,43.2767,43.3468,42.9404
44.1409,44.0471,44.0984,44.0484,44.0662,43.8575,43.9449,44.0351,43.9189,43.8165,43.391,43.5942,43.6461,43.338,43.3115,43.2737,43.7342,43.5824,43.5221,43.6576,43.6448,43.2933,43.3536,43.4237,42.4274
44.0351,43.9414,44.2489,44.0791,43.9687,43.9569,43.8185,43.928,43.85,43.8376,43.6001,43.6519,43.4606,43.4578,43.6212,43.7269,43.6687,43.523,43.7371,43.6388,42.6988,43.253,43.4295,42.3541,42.1581
44.1947,44.0285,44.0105,43.9501,43.8276,44.0441,43.85,43.85,43.7849,43.6063,43.6578,43.476,43.3273,43.2191,43.7211,43.6614,43.6032,43.7361,43.7174,43.5037,43.2584,43.3299,42.3595,42.7215,42.2547
43.9659,44.1997,44.0095,43.8378,43.9269,43.9355,43.8381,43.8,43.7261,43.664,43.5029,43.3103,43.2944,43.715,43.6555,43.5959,43.7704,43.7165,43.6304,43.266,43.3353,43.4068,42.7662,42.2766,42.149
44.0438,44.0338,43.8508,43.9371,43.8149,43.85,43.7419,43.7796,43.5896,43.7184,43.2815,43.3053,43.6045,43.6494,43.59,43.5303,43.6713,43.6147,43.2738,43.3429,42.8834,42.3385,42.2705,42.0195,42.1214
44.0709,43.9862,43.9501,43.786,43.85,43.8125,43.4806,43.5961,43.6472,43.3376,43.3232,43.6153,43.7348,43.5839,43.7756,43.7259,43.6457,43.2799,43.3507,43.4198,42.4609,42.5928,42.0108,42.1233,42.1438
43.962,43.8219,44.0494,43.85,43.8388,43.8233,43.6014,43.6538,43.7049,43.4573,43.6329,43.7283,43.6693,43.5216,43.6632,43.7074,42.7241,43.3568,43.4276,42.3505,42.1691,42.2942,42.1253,42.1457,42.1181
43.8331,43.9213,43.9395,43.8431,43.7374,43.6083,43.6591,43.7114,43.3167,43.2211,43.7215,43.6628,43.6038,43.7379,43.6417,43.4737,43.2556,43.4264,42.3578,42.692,42.2308,42.0449,42.1477,42.1682,42.331
43.9325,44.0206,43.85,43.7112,43.4697,43.666,43.4584,43.3268,43.4344,43.7146,43.656,43.5973,43.7702,43.7181,42.6124,43.2641,43.3325,42.3568,42.7519,42.2806,42.1511,42.1184,42.1698,42.1732,42.4547
43.8047,43.9162,43.8193,43.4114,43.591,43.7165,43.3303,43.4455,43.3147,43.6491,43.5905,43.7741,43.6717,43.6396,43.2711,43.3411,42.8654,42.7434,42.2725,42.0253,42.12,42.1408,42.1611,42.3261,42.8847
43.85,43.85,43.8474,43.5968,43.6486,43.3349,43.2922,43.2692,43.7336,43.5836,43.7798,43.6654,43.6458,43.2782,43.348,43.418,42.4716,42.2736,42.0135,42.1222,42.1424,42.1633,42.3113,42.3299,42.7611
43.8403,43.7804,43.6044,43.6545,43.4652,43.4544,43.6019,43.7262,43.6681,43.5219,43.6566,43.6427,42.7292,43.3551,42.9387,42.3488,42.1725,42.0153,42.1245,42.1446,42.1221,42.2083,42.2842,42.7122,42.2821
43.7282,43.71,43.662,43.4946,43.3222,43.233,43.7202,43.6607,43.6025,43.7374,43.6384,42.6371,43.2548,43.428,42.3553,42.6782,42.2232,42.1263,42.1469,42.167,42.3289,42.369,42.7102,42.303,42.5255
43.4493,43.5876,43.7197,43.2899,43.2977,43.7123,43.6547,43.5951,43.537,43.7177,42.5166,43.2625,43.3318,42.3582,42.731,42.2825,42.1517,42.1487,42.1693,42.1811,42.4379,42.4622,42.3248,42.5465,42.2488
43.5941,43.6453,43.3395,43.3183,43.6077,43.6468,43.5891,43.5296,43.7169,43.6335,43.2704,43.3394,42.8617,42.755,42.2753,42.028,42.1192,42.1689,42.3271,42.3358,42.8679,42.718,42.5683,42.79,42.4695
43.6517,43.7029,43.4595,43.6284,43.7321,43.5813,43.7688,43.7269,43.6992,43.2786,43.3474,42.9283,42.4738,42.2721,42.0176,42.1217,42.1416,42.1674,42.4225,42.3597,42.7658,42.2499,42.8083,42.7012,42.2946
43.4754,43.3136,43.2119,43.7254,43.6666,43.5241,43.674,42.3548,43.3463,43.3555,43.0071,42.4343,42.1733,42.013,42.1237,42.1441,42.1234,42.3191,42.852,42.7135,42.2672,42.4934,42.7092,42.1871,42.027
43.3237,43.431,43.7168,43.6599,43.601,43.7348,43.6471,43.1956,43.2563,43.4276,42.3893,42.1603,42.2217,42.1258,42.1461,42.1665,42.3283,42.3082,42.7704,42.2912,42.5106,42.7369,42.1897,42.5861,42.2869
43.442,43.3286,43.6513,43.5944,43.7713,43.7153,42.7687,43.2644,43.3332,42.3579,42.1461,42.25,42.1519,42.1482,42.1685,42.1848,42.4325,42.7112,42.31,42.5347,42.293,42.6779,42.6261,42.042,42.0716
43.2835,43.7359,43.5858,43.7788,43.6698,43.597,43.272,43.34,43.4101,42.7521,42.2801,42.1494,42.119,42.1694,42.1704,42.3403,42.8625,42.3355,42.5534,42.7782,42.4428,42.1793,42.022,42.0754,42.1153
43.7285,43.6704,43.5203,43.6579,43.6449,43.2813,43.3489,42.9373,42.3416,42.2725,42.1469,42.1212,42.1414,42.1643,42.3227,42.3736,42.7673,42.579,42.3399,42.696,42.3266,42.4696,42.0793,42.1191,42.159
43.663,43.6049,43.7396,43.6389,42.7024,43.3582,42.8278,42.429,42.6182,42.0136,42.1235,42.1436,42.1237,42.3153,42.319,42.7141,42.2584,42.7979,42.4136,42.1853,42.0263,42.1002,42.123,42.1627,42.1144
43.5975,43.5394,43.7197,42.5287,43.2581,43.4251,42.4949,42.1586,42.2907,42.1259,42.1459,42.1188,42.3282,42.2965,42.7117,42.2856,42.502,42.7049,42.3626,42.5603,42.2795,42.0659,42.1667,42.2064,41.9907
43.532,43.7137,43.6648,43.2659,43.335,42.3558,42.1805,42.2538,42.0398,42.1483,42.1143,42.3306,42.4314,42.7107,42.3074,42.5291,42.3071,42.1883,42.0256,42.0548,42.069,42.1096,42.2097,42.2756,41.8462
43.7237,43.6963,43.2759,43.3428,42.8809,42.7352,42.205,42.1491,42.1194,42.1693,42.3328,42.452,42.8614,42.3301,42.551,42.7727,42.4342,42.6045,42.2709,42.0733,42.1127,42.1532,42.3068,42.3012,41.701
43.7053,43.3012,43.3528,43.0059,42.4624,42.2748,42.1533,42.1214,42.1418,42.1651,42.469,42.8821,42.7676,42.5737,42.7945,42.6936,42.3369,42.0328,42.0767,42.117,42.1563,42.1969,42.3364,41.9139,41.7602
43.4415,43.2535,43.4297,42.3884,42.1696,42.0169,42.124,42.1438,42.1642,42.3163,42.8984,42.7618,42.2564,42.8029,42.7032,42.1845,42.0261,42.0813,42.1204,42.1607,42.1329,42.1845,41.9285,41.6837,41.7605
43.2622,43.3304,42.3597,42.1453,42.2298,42.1267,42.1464,42.1181,42.2012,42.2995,42.7574,42.2805,42.4998,42.707,42.1878,42.5484,42.2772,42.1249,42.164,42.2043,42.0237,42.1985,41.6803,41.7633,41.7926
43.339,43.4073,42.7678,42.2828,42.1512,42.1491,42.1271,42.331,42.3603,42.7109,42.3055,42.524,42.31,42.189,42.5964,42.0608,42.0674,42.1686,42.157,42.2558,41.8541,41.8713,41.7662,41.7953,41.7873
43.4159,42.339,42.2703,42.1466,42.1199,42.1686,42.3264,42.4547,42.4352,42.3314,42.5492,42.2547,42.4325,42.6146,42.0367,42.0723,42.1111,42.2077,42.0677,42.2789,41.699,41.6933,41.7982,41.8274,41.5762
42.3469,42.5965,42.0104,42.1221,42.1423,42.1696,42.4161,42.8848,42.7168,42.575,42.2195,42.4661,42.339,42.0278,42.0763,42.116,42.1548,42.2896,41.8648,41.9047,41.7667,41.7564,41.8297,41.8923,41.7347
42.6623,42.2937,42.1251,42.1446,42.1223,42.3218,42.8456,42.761,42.2607,42.8017,42.4863,42.2985,42.0261,42.0803,42.1199,42.1597,42.1389,42.317,41.6962,41.6857,41.7586,41.7884,41.9173,41.6688,41.7268
42.2847,42.0442,42.1475,42.1131,42.3289,42.3166,42.7722,42.2822,42.5044,42.7065,42.2757,42.0269,42.2767,42.124,42.1636,42.2034,42.0343,41.9204,41.7761,41.7618,41.7907,41.8204,41.6609,41.6395,41.7243
42.0312,42.1185,42.1699,42.3334,42.4371,42.7116,42.3105,42.5257,42.7479,42.1888,42.0274,42.286,42.0671,42.1677,42.2073,42.2466,41.8566,41.6822,41.7643,41.7938,41.7997,41.8187,41.6309,41.6515,41.6763
42.121,42.141,42.1605,42.4755,42.8672,42.3395,42.554,42.2477,42.6827,42.612,42.2906,42.0715,42.1107,42.2086,42.2843,42.2686,41.6983,41.7677,41.7963,41.8259,41.584,41.692,41.6501,41.6833,41.7564
42.1435,42.1634,42.3106,42.9056,42.766,42.5832,42.3574,42.4704,42.1809,42.029,42.0759,42.1151,42.1544,42.2974,42.3111,41.9004,41.7688,41.7997,41.8185,41.8765,41.725,41.6646,41.6905,41.7634,41.6392
42.1659,42.2073,42.2818,42.7552,42.2662,42.7941,42.4028,42.2934,42.4938,42.0806,42.1196,42.1588,42.14,42.3257,41.9181,41.6867,41.7575,41.8283,41.5961,41.6737,41.7197,41.6553,41.7706,41.8434,41.9217
42.1894,42.3678,42.7101,42.2909,42.5096,42.7035,42.3756,42.027,42.0881,42.1242,42.1633,42.116,42.0364,41.924,41.6827,41.7611,41.7896,41.9032,41.7096,41.6449,41.736,41.6659,41.8493,41.7475,42.0138
42.3459,42.4587,42.3225,42.5343,42.2948,42.1878,42.0253,42.2872,42.0679,42.1679,42.1076,41.9934,41.8571,41.6814,41.764,41.7932,41.8037,41.6653,41.7082,41.6523,41.6716,41.746,41.7318,41.8275,41.9421
42.3909,42.7179,42.5659,42.1925,42.4417,42.5972,42.2679,42.0717,42.1116,42.2084,41.9798,41.8468,41.6982,41.767,41.796,41.8252,41.5865,41.6358,41.7551,41.6796,41.7517,41.8261,41.8118,41.93,42.0454
42.7149,42.2515,42.8094,42.5038,42.1817,42.0365,42.0768,42.1154,42.1552,42.2954,41.8439,41.7008,41.7693,41.799,41.8281,41.8693,41.7218,41.6509,41.6858,41.7597,41.6476,41.7938,41.93,41.9817,42.3434
42.2785,42.4949,42.7097,42.2532,42.5053,42.082,42.1205,42.1591,42.1989,42.3234,41.7015,41.7606,41.7573,41.829,41.8997,41.676,41.7174,41.6942,41.7659,41.8398,41.9114,41.8738,41.9712,42.3235,42.1159
42.522,42.7384,42.1899,42.0279,42.0823,42.1257,42.1642,42.113,42.2039,41.9231,41.7587,41.7604,41.7893,41.9093,41.6664,41.6473,41.7398,41.7743,41.6621,41.7573,42.0061,41.93,42.3029,42.096,42.4875
42.7655,42.6785,42.6288,42.2964,42.0688,42.1694,42.2078,41.9881,42.2204,41.6816,41.7637,41.7925,41.8045,41.6634,41.6369,41.6527,41.6689,41.8457,41.8932,41.8372,41.9446,42.0125,42.0755,41.8686,42.5702
42.6904,42.1795,42.0206,42.0732,42.1125,42.2071,42.2893,41.8455,41.8804,41.7671,41.7958,41.7879,41.587,41.6337,41.6511,41.6779,41.749,41.7409,41.9922,41.93,42.0276,42.3726,41.852,42.336,42.6092
42.1835,42.4727,42.0789,42.1169,42.1562,42.2839,42.3167,41.7011,41.6913,41.7992,41.786,41.5765,41.7212,41.6506,41.6851,41.758,41.6503,41.8209,41.9493,41.9881,42.3565,42.1451,42.3217,42.6254,42.2741
42.5322,42.0987,42.1226,42.1606,42.1999,42.3105,41.9204,41.7595,41.7578,41.8288,41.5757,41.7344,41.7169,41.6926,41.7652,41.8381,41.9081,41.93,41.9943,42.3337,42.1289,41.9177,42.6384,42.936,42.2391
